Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile
1080493265,HONDA City 2010,Honda,City IVTEC,2010,100000,2320000,Petrol,Lahore,Original,Local,Automatic,Used,"Gujranwala, Punjab",used car - Side Paint,Air Conditioning,"['https://images.olx.com.pk/thumbnails/412430587-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412430591-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412430594-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2010-iid-1080493265
1080622872,Cuore Automatic Gear,Daihatsu,Cuore,2006,123456,970000,Petrol,Lahore,Original,Imported,Automatic,Used,"Fateh Sher Colony, Sahiwal","AC 
Android LED connectivity with Wifi Data 
Alloye Rim 
back Camera 
All Mechanical work done 
total Genuine bumper to bumper 
all Original documents available 
smart card available","Air Conditioning, Alloy Rims, CD Player, Front Speakers, Keyless Entry, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413205871-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413205872-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413205874-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413205875-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413205876-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413205877-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948783-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948784-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948785-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948786-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948787-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948788-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948789-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948790-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948791-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948792-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413948793-800x600.jpeg']",https://www.olx.com.pk/item/cuore-automatic-gear-iid-1080622872
1080710080,"XLI model 2013 , color black",Toyota,Corolla XLI,2013,220000,2350000,Petrol,Lahore,Original,Local,Manual,Used,"Satellite Town, Sargodha","Family used and i want sale now because of some personal issues
","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Front Camera, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413723852-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413723853-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413723854-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413723855-800x600.jpeg']",https://www.olx.com.pk/item/xli-model-2013-color-black-iid-1080710080
1080264362,CITY ASPIRE 2014 AUTOMATIC 1.5,Honda,City Aspire,2014,101000,2780000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area, Karachi","Family used car ,AC window ,tape on working condition,just buy and drive","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/411078759-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411078760-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411078761-800x600.jpeg']",https://www.olx.com.pk/item/city-aspire-2014-automatic-15-iid-1080264362
1079198461,CITY 1.3 MANUAL,Honda,City IVTEC,2016,70500,2820000,Petrol,Dadu,Original,Local,Manual,Used,"Nasim Nagar, Hyderabad","1st owner
Fully genuine only 1 fender repaint due to stretches  
70500 genuine milage 
Brand new tyres installed 
Price slightly negotiable 
No any single work required 
","ABS, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/404690279-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690280-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690281-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690282-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690283-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690284-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690285-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690286-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690287-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690288-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690289-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690290-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690291-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690292-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690293-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404690294-800x600.jpeg']",https://www.olx.com.pk/item/city-13-manual-iid-1079198461
1075185921,Daihatsu Hijet sale nd exchange possible,Daihatsu,Hijet,2017,121000,1450000,Petrol,Lahore,Original,Imported,Automatic,Used,"Rawat, Islamabad","Daihatsu Hijat 
2012 model 2017 import 
lahore number 
life time token paid 
new tyre 
airbag 

l. c. d panal 
powr windo 
powerstaring 
Abs break 
Almost genuine 
Ac heatr working 
no any work required just Buy nd drive","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment","['https://images.olx.com.pk/thumbnails/381449221-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381449222-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381449223-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381449224-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381449225-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/381449226-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-hijet-sale-nd-exchange-possible-iid-1075185921
1080784371,City Auto Own engine,Honda,City Aspire,2009,83000,2180000,Petrol,Karachi,Original,Local,Automatic,Used,"Aisha Manzil, Karachi","1.3 auto 
original engine and interior 
outer touchup and 3 panels required minor touchup 
1st owner 
visit first then have a talk","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Front Speakers, Keyless Entry, Navigation System, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/414169806-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169807-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169808-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169809-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169810-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169811-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169812-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169813-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169814-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169815-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414169816-800x600.jpeg']",https://www.olx.com.pk/item/city-auto-own-engine-iid-1080784371
1079575107,Daihatsu Coure 2003,Daihatsu,Cuore,2003,100000,575000,Petrol,Karachi,Original,Local,Manual,Used,"Khairpur Road, Khairpur","Coure Model 2003 all documents clear cplc clear
alowrims brand new tyres recently installed engine suspension ok recently oil changed Ac on tax paid up to Dec 2023","Air Conditioning, Power Steering, Rear Seat Entertainment, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412819074-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966509-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966510-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966511-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966512-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966513-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966514-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966515-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/406966516-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412819075-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412819076-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412819077-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412819078-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-coure-2003-iid-1079575107
1080395957,Hybrid Wagon R FZ,Suzuki,Wagon R,2017,90000,3050000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Hayatabad Phase 6, Peshawar","Hybrid Suzuki Wagon R FZ
Model 2017
Register 2022 
Original paint
No Spray
Full Option","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411858560-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858561-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858562-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858563-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858564-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858565-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858566-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858567-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858568-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858569-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411858570-800x600.jpeg']",https://www.olx.com.pk/item/hybrid-wagon-r-fz-iid-1080395957
1080589944,SUZUKI BOLAN 2014 MODEL,Suzuki,Bolan,2014,81000,1250000,Petrol,Islamabad,Original,Local,Manual,Used,"Model Town, Islamabad","Just Buy & Drive. 
Home used car. 
Bio Matric is available. 
Totally driven on petro
Price Slightly Negotiable. 
No Any Work Required. 
Original book is available as well. 
Lash Condition. 
Only Serious Buyer Call. 
Engine in Good Condition. 
Very good fuel average. 
Urgently need to sell the car. 
Totally driven on petrol. 
Open for visit and car check up. 
Customer will visit at before 9AM to After 5.30PM. 
best for families who want a sedan in low budge. 

contact number: ",AM/FM Radio,"['https://images.olx.com.pk/thumbnails/413007641-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413007642-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413007643-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-bolan-2014-model-iid-1080589944
1080352249,Daihatsu terios kid X,Daihatsu,Terios Kid,2011,99800,2475000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Ghauri Town, Islamabad","Daihatsu terios kid
Model 2011/18
Excellent Condition 
Body, Engine/Gear tyres battery Everything in in perfect Condition
Islamabad Registered 
On my Own name

Life time tokens paid
Only Serious Buyer plz Contact. Price can be negotiated on spot after Physically Inspection. 
No Offers plz.","ABS, Air Bags, Air Conditioning, Alloy Rims, Keyless Entry, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/411655846-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655849-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655835-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655836-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655837-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655838-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655839-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655840-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655841-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655842-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655843-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655844-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655845-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655847-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655848-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655850-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655851-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655852-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411655853-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-terios-kid-x-iid-1080352249
1080965025,Daihatsu hijet 2011 model /registration 2016,Daihatsu,Hijet,2011,236000,1180000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulshan-e-Iqbal Town, Karachi","presenting Daihatsu hijet with power steering and power mirors,bass entertainment system , LED,BACK CAMERA,and other features
fault's
car ma thora dents ha as seen in pics
tyres thora kamzoor ha
kindly visit the car 
location ahsanabad sector 05 near kohinoor bakery,allahbaksh society","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers","['https://images.olx.com.pk/thumbnails/415254903-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254904-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254905-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254906-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254907-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254908-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254909-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415254910-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-hijet-2011-model-registration-2016-iid-1080965025
1078347960,XLI convert Gli,Toyota,Corolla XLI,2016,5555,3250000,Petrol,Islamabad,Duplicate,Local,Manual,Used,"Affandi Colony, Rawalpindi",AC heater 100% tyre 95% minor touching doors sites Android panel installed no mechanical required just buy and drive owner my name,Air Conditioning,"['https://images.olx.com.pk/thumbnails/399639143-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639144-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639145-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639146-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639147-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639148-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639149-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639150-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639151-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/399639152-800x600.jpeg']",https://www.olx.com.pk/item/xli-convert-gli-iid-1078347960
1080913018,Genuine Diahtsu coure. . .,Daihatsu,Cuore,2003,200000,650000,Petrol,Lahore,Original,Imported,Manual,Used,"Gulshan-e-Ravi, Lahore",Diahtsu Coure 2003 model,"Air Conditioning, AM/FM Radio, CD Player, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414946676-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414946677-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414946678-800x600.jpeg']",https://www.olx.com.pk/item/genuine-diahtsu-coure-iid-1080913018
1080804386,Honda Civic 2013 Total genuine,Honda,Civic Prosmetic,2013,110000,3450000,Petrol,Islamabad,Original,Local,Automatic,Used,"Saddar, Lahore",Honda rebirth total genuine full option Ug .,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414295244-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295245-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295246-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295247-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295248-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295249-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295250-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295251-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295252-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414295253-800x600.jpeg']",https://www.olx.com.pk/item/honda-civic-2013-total-genuine-iid-1080804386
1080781751,Santro bumper to bumper genuine price 975000,Hyundai,Santro,2005,150000,975000,Petrol,Lahore,Original,Local,Manual,Used,"Muslim Town, Faisalabad","Bumper to bumper genuine and genuine paint chilled a/c and have android box

No faults and repairs required just buy and drive
بمپر ٹو بمپر اصلی اور حقیقی پینٹ ٹھنڈا a/c اور اینڈرائیڈ باکس ہے

کسی خرابی اور مرمت کی ضرورت نہیں بس خریدیں اور ڈرائیو کریں۔

قیمت قدرے گفت و شنید ہے لیکن بہت زیادہ کم نہیں کی جا سکتی
مکمل ادائیگی کرنے کے بعد اسی دن بایو میٹرک اور ملکیت کی منتقلی ممکن ہے۔

صرف سنجیدہ خریدار رابطہ کریں
Price is slightly negotiable but cant be reduced too much

Only serious buyers contact","Air Conditioning, AM/FM Radio, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414154056-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154057-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154058-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154059-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154060-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154061-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414154062-800x600.jpeg']",
1080599696,Honda City 2003 Automatic,Honda,City IDSI,2003,235000,1180000,Petrol,Lahore,Original,Imported,Automatic,Used,"F-10 Markaz, Islamabad","0/3/0/9/5/5/3/8/0/0/8

Honda City 2003 Automatic, non Accidental, Outer shower for fresh look, LED. BACK Camera Installed, local average 15-16 KM/L. Demand 1,1800,00. Geniune Japanese Engine and Gear, just over hauled. Water throwing. Power windows, power steam, power mirrors. 111

0/3/0/9/5/5/3/8/0/0/8","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413067607-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413067608-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413067609-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413067610-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2003-automatic-iid-1080599696
1080083233,گاری بہت اچھی ہے اس کڈیش اچھی ہے,Mitsubishi,Pajero Mini,2008,291800,1500000,Petrol,Sialkot,Duplicate,Local,Manual,Used,"Pasrur, Punjab",یہ میں نے بیچنی ہے جلڈی,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/409999907-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409999908-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409999909-800x600.jpeg']",https://www.olx.com.pk/item/-iid-1080083233
1079203477,Daihatsu Cuore 2008 model,Daihatsu,Cuore,2008,95000,875000,Petrol,Lahore,Original,Local,Manual,Used,"Chungi Amar Sadhu, Lahore","family used 2008 model Daihatsu Cuore 
original complete documents at my name
biometric available
new tyres alloy wheels neat and clean family used car","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Keyless Entry, Power Locks, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/404716516-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716517-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716518-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716519-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716520-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716521-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716522-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716523-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716524-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716525-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716526-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716527-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716528-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716529-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716530-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716531-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716532-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716533-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404716534-800x600.jpeg']",https://www.olx.com.pk/item/daihatsu-cuore-2008-model-iid-1079203477
1079897425,Daihatsu Move 2000 /2007 ( home use car ),Daihatsu,Move,2007,125000,1250000,Petrol,Lahore,Original,Imported,Automatic,Used,"DC Colony, Gujranwala",automatic gair non accident ally rim 80% outside and 100% geniune seel pack. .,"Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Mirrors, Rear speakers, Rear Camera, Sun Roof","['https://images.olx.com.pk/thumbnails/408891057-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891058-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891059-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891060-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891061-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891062-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891063-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891064-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891065-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408891067-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408896729-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408896730-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408896731-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/408896732-800x600.jpeg']",https://www.olx.com.pk/item/move-2000-model-reg-2007-iid-1079897425
1080870264,club santoro,Hyundai,Santro,2007,55000,1050000,Petrol,Rawalpindi,Original,Imported,Manual,Used,"Samanabad, Lahore",club Santoro I offered to sale,"DVD Player, Front Speakers, Power Windows, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414689643-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414689644-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414689645-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414689646-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414689647-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414689648-800x600.jpeg']",
1080427097,corolla Altis (sr) manual,Toyota,Corrolla Altis,2009,159847,1960000,Petrol,Sindh,Original,Imported,Manual,Used,"Sakrand, Nawabshah",corolla Altis st manual 2009 1st owner outside shower engine room diggi originally tex short ,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412038059-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038060-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038061-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038062-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038063-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038064-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038065-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038066-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038067-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038068-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038069-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038070-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038071-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038072-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038073-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038074-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038075-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038076-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038077-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412038078-800x600.jpeg']",https://www.olx.com.pk/item/corolla-altis-sr-manual-iid-1080427097
1075766462,HONDA CITY i-VTEC 1.3 Aspire,Honda,City Aspire,2016,94000,2850000,Petrol,Sindh,Original,Local,Manual,Used,"Karachi Administration Employees Society, Karachi","Honda city i-VTEC Aspire 1.3
Model 2016 
Manual Transmission 1300cc
Mileage 94000","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches","['https://images.olx.com.pk/thumbnails/397791718-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791722-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791715-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791716-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791717-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791719-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791721-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791723-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791724-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791725-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791726-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397791727-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397792729-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397792730-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/403902061-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-aspire-iid-1075766462
